State,Year,Quarter,Level,Entity_Name,Transaction_Count,Transaction_Amount
Ladakh,2024,2,Pincodes,194104,1114832,2100447533.00
Ladakh,2024,2,Pincodes,194201,663396,1339358317.00
Ladakh,2024,2,Pincodes,194103,445982,538455297.00
Ladakh,2024,2,Pincodes,194401,356253,835379230.00
Ladakh,2024,2,Pincodes,194102,263074,436057347.00
Ladakh,2024,2,Pincodes,194105,260097,345062902.00
Ladakh,2024,2,Pincodes,194107,203492,441552771.00
Ladakh,2024,2,Pincodes,194404,201467,584280616.00
Ladakh,2024,2,Pincodes,194703,143241,237638869.00
Ladakh,2024,4,Districts,Leh Ladakh,4291607,8830257409.00
Ladakh,2024,4,Districts,Kargil,1419677,2024160245.00
Ladakh,2024,4,Pincodes,194101,1386862,2758644607.00
Ladakh,2024,4,Pincodes,194104,1040489,1935926531.00
Ladakh,2024,4,Pincodes,194103,667253,839708583.00
Ladakh,2024,4,Pincodes,194201,614545,1303810429.00
Ladakh,2024,4,Pincodes,194401,490614,1092719763.00
Ladakh,2024,4,Pincodes,194102,276812,469500953.00
Ladakh,2024,4,Pincodes,194404,261512,711253133.00
Ladakh,2024,4,Pincodes,194107,225496,491754353.00
Ladakh,2024,4,Pincodes,194703,182788,285094043.00
Ladakh,2024,4,Pincodes,194106,140557,275614583.00
Ladakh,2024,1,Districts,Leh Ladakh,2377458,5151757244.00
Ladakh,2024,1,Districts,Kargil,609643,933633417.00
Ladakh,2024,1,Pincodes,194104,712953,1429976035.00
Ladakh,2024,1,Pincodes,194101,629742,1314652942.00
Ladakh,2024,1,Pincodes,194201,390994,840818815.00
Ladakh,2024,1,Pincodes,194401,223733,538394326.00
Ladakh,2024,1,Pincodes,194103,203372,243865998.00
Ladakh,2024,1,Pincodes,194404,150740,451376228.00
Ladakh,2024,1,Pincodes,194107,140730,314976324.00
Ladakh,2024,1,Pincodes,194102,122960,217587876.00
Ladakh,2024,1,Pincodes,194105,118650,173896538.00
Ladakh,2024,1,Pincodes,194703,78205,145916633.00
Ladakh,2024,3,Districts,Leh Ladakh,5207872,10276205383.00
Ladakh,2024,3,Districts,Kargil,1706013,2376666329.00
Ladakh,2024,3,Pincodes,194101,1852214,3523704414.00
Ladakh,2024,3,Pincodes,194104,1221446,2177696745.00
Ladakh,2024,3,Pincodes,194201,769053,1498922005.00
Ladakh,2024,3,Pincodes,194103,717252,900632818.00
Ladakh,2024,3,Pincodes,194401,527282,1159282499.00
Ladakh,2024,3,Pincodes,194102,350041,553601157.00
Ladakh,2024,3,Pincodes,194404,285033,785054654.00
Ladakh,2024,3,Pincodes,194107,250685,522748389.00
Ladakh,2024,3,Pincodes,194703,215421,331291850.00
Ladakh,2024,3,Pincodes,194105,168461,229671358.00
Ladakh,2019,2,Districts,Leh Ladakh,53483,201775862.20
Ladakh,2019,2,Districts,Kargil,15289,57479644.80
Ladakh,2019,2,Pincodes,194104,17735,63295020.36
Ladakh,2019,2,Pincodes,194101,14988,56876989.83
Ladakh,2019,2,Pincodes,194201,7906,28898155.14
Ladakh,2019,2,Pincodes,194107,6499,24856852.82
Ladakh,2019,2,Pincodes,194102,4231,15822043.83
Ladakh,2019,2,Pincodes,194103,3828,15210861.51
Ladakh,2019,2,Pincodes,194105,3074,10966869.64
Ladakh,2019,2,Pincodes,194703,2941,10821285.39
Ladakh,2019,2,Pincodes,194401,2568,13012100.06
Ladakh,2019,2,Pincodes,194106,2228,7407619.44
Ladakh,2019,4,Districts,Leh Ladakh,79404,302589608.59
Ladakh,2019,4,Districts,Kargil,5302,22099751.44
Ladakh,2019,4,Pincodes,194104,25677,93804173.45
Ladakh,2019,4,Pincodes,194101,19933,73175814.13
Ladakh,2019,4,Pincodes,194201,12715,46549944.53
Ladakh,2019,4,Pincodes,194107,8728,34212482.95
Ladakh,2019,4,Pincodes,194401,5372,23507363.89
Ladakh,2019,4,Pincodes,194106,4376,18102525.17
Ladakh,2019,4,Pincodes,0,2014,10098656.17
Ladakh,2019,4,Pincodes,194103,1521,7432483.44
Ladakh,2019,4,Pincodes,194109,1035,4422891.10
Ladakh,2019,4,Pincodes,194102,903,4245135.13
Ladakh,2019,1,Districts,Leh Ladakh,36320,118531360.45
Ladakh,2019,1,Districts,Kargil,9825,34328560.50
Ladakh,2019,1,Pincodes,194104,12861,37420302.93
Ladakh,2019,1,Pincodes,194101,8237,27117055.58
Ladakh,2019,1,Pincodes,194107,6588,22466686.40
Ladakh,2019,1,Pincodes,194201,5019,17060651.13
Ladakh,2019,1,Pincodes,194105,2632,7337898.63
Ladakh,2019,1,Pincodes,194103,2503,8164147.92
Ladakh,2019,1,Pincodes,194102,2041,7680518.29
Ladakh,2019,1,Pincodes,194703,1885,8137333.01
Ladakh,2019,1,Pincodes,194106,1541,4488942.05
Ladakh,2019,1,Pincodes,194401,1370,6217803.83
Ladakh,2019,3,Districts,Leh Ladakh,78541,283288473.20
Ladakh,2019,3,Districts,Kargil,13855,47841053.99
Ladakh,2019,3,Pincodes,194104,23502,77525803.44
Ladakh,2019,3,Pincodes,194101,22448,87032254.93
Ladakh,2019,3,Pincodes,194201,13706,46090802.92
Ladakh,2019,3,Pincodes,194107,8879,29420436.35
Ladakh,2019,3,Pincodes,194401,4366,21531295.99
Ladakh,2019,3,Pincodes,194102,4213,14724824.54
Ladakh,2019,3,Pincodes,194103,3540,13317912.31
Ladakh,2019,3,Pincodes,194106,3475,12437364.82
Ladakh,2019,3,Pincodes,194105,2414,7630850.00
Ladakh,2019,3,Pincodes,194703,2183,8856068.89
Ladakh,2021,2,Districts,Leh Ladakh,307802,1142273759.76
Ladakh,2021,2,Districts,Kargil,91914,284985335.71
Ladakh,2021,2,Pincodes,194104,97554,344092221.33
Ladakh,2021,2,Pincodes,194101,82253,290945382.67
Ladakh,2021,2,Pincodes,194201,46730,184021708.64
Ladakh,2021,2,Pincodes,194107,27961,104196961.24
Ladakh,2021,2,Pincodes,194401,27469,110348436.69
Ladakh,2021,2,Pincodes,194103,23768,73062107.07
Ladakh,2021,2,Pincodes,194102,23109,81915521.25
Ladakh,2021,2,Pincodes,194105,15290,45575936.58
Ladakh,2021,2,Pincodes,194106,13320,43934602.80
Ladakh,2021,2,Pincodes,194703,11776,37349775.98
Ladakh,2021,4,Districts,Leh Ladakh,495230,1736886845.10
Ladakh,2021,4,Districts,Kargil,134957,416648293.68
Ladakh,2021,4,Pincodes,194104,152915,482150693.81
Ladakh,2021,4,Pincodes,194101,145867,501529595.88
Ladakh,2021,4,Pincodes,194201,74027,274189707.01
Ladakh,2021,4,Pincodes,194401,43146,168530928.87
Ladakh,2021,4,Pincodes,194107,38000,139391735.74
Ladakh,2021,4,Pincodes,194103,36689,112442870.84
Ladakh,2021,4,Pincodes,194102,31783,110979297.21
Ladakh,2021,4,Pincodes,194105,22207,67216234.07
Ladakh,2021,4,Pincodes,194703,21830,68873210.48
Ladakh,2021,4,Pincodes,194106,17704,56842594.13
Ladakh,2021,1,Districts,Leh Ladakh,216659,801921555.56
Ladakh,2021,1,Districts,Kargil,58756,181498257.69
Ladakh,2021,1,Pincodes,194104,69922,253778842.66
Ladakh,2021,1,Pincodes,194101,52241,188584750.98
Ladakh,2021,1,Pincodes,194201,32349,131455088.78
Ladakh,2021,1,Pincodes,194107,20479,75239570.33
Ladakh,2021,1,Pincodes,194401,20189,78630023.24
Ladakh,2021,1,Pincodes,194103,17261,50249657.87
Ladakh,2021,1,Pincodes,194102,11397,36877688.48
Ladakh,2021,1,Pincodes,194703,9665,35542116.59
Ladakh,2021,1,Pincodes,194106,9664,29369812.54
Ladakh,2021,1,Pincodes,194105,9247,30460098.46
Ladakh,2021,3,Districts,Leh Ladakh,462038,1769463336.54
Ladakh,2021,3,Districts,Kargil,128949,444521407.40
Ladakh,2021,3,Pincodes,194101,158592,609875579.76
Ladakh,2021,3,Pincodes,194104,134590,453246271.94
Ladakh,2021,3,Pincodes,194201,64437,269863008.42
Ladakh,2021,3,Pincodes,194401,37043,160850348.11
Ladakh,2021,3,Pincodes,194103,34363,122408757.76
Ladakh,2021,3,Pincodes,194102,33291,125474392.08
Ladakh,2021,3,Pincodes,194107,33031,130954307.99
Ladakh,2021,3,Pincodes,194105,21767,68952692.58
Ladakh,2021,3,Pincodes,194106,17972,58698289.91
Ladakh,2021,3,Pincodes,194703,16103,57215433.31
Ladakh,2020,2,Districts,Leh Ladakh,116607,398378484.52
Ladakh,2020,2,Districts,Kargil,38403,125414514.13
Ladakh,2020,2,Pincodes,194104,38688,129402815.08
Ladakh,2020,2,Pincodes,194101,27753,94716572.93
Ladakh,2020,2,Pincodes,194201,17285,55812009.50
Ladakh,2020,2,Pincodes,194107,13133,43976698.09
Ladakh,2020,2,Pincodes,194103,9288,32883827.75
Ladakh,2020,2,Pincodes,194401,8670,33734198.39
Ladakh,2020,2,Pincodes,194102,8264,30947937.29
Ladakh,2020,2,Pincodes,194105,7237,21165123.92
Ladakh,2020,2,Pincodes,194703,7031,23692276.12
Ladakh,2020,2,Pincodes,194106,5244,17771134.59
Ladakh,2020,4,Districts,Leh Ladakh,252454,869280793.91
Ladakh,2020,4,Districts,Kargil,79680,242682676.60
Ladakh,2020,4,Pincodes,194104,79598,265446627.74
Ladakh,2020,4,Pincodes,194101,53569,186455975.80
Ladakh,2020,4,Pincodes,194201,40398,145874101.04
Ladakh,2020,4,Pincodes,194107,28650,101994102.21
Ladakh,2020,4,Pincodes,194103,19884,63335720.98
Ladakh,2020,4,Pincodes,194401,19253,76107254.40
Ladakh,2020,4,Pincodes,194102,17941,61946061.19
Ladakh,2020,4,Pincodes,194106,13802,37001878.33
Ladakh,2020,4,Pincodes,0,13717,36711603.92
Ladakh,2020,4,Pincodes,194703,12137,41598849.49
Ladakh,2020,1,Districts,Leh Ladakh,92250,308889816.71
Ladakh,2020,1,Districts,Kargil,24169,68749860.74
Ladakh,2020,1,Pincodes,194104,30289,94929393.76
Ladakh,2020,1,Pincodes,194101,22693,75287768.74
Ladakh,2020,1,Pincodes,194201,13298,46293557.96
Ladakh,2020,1,Pincodes,194107,10562,35975794.00
Ladakh,2020,1,Pincodes,194103,6375,18421217.78
Ladakh,2020,1,Pincodes,194401,6291,23314389.37
Ladakh,2020,1,Pincodes,194106,5017,17311696.60
Ladakh,2020,1,Pincodes,194703,4869,15014498.56
Ladakh,2020,1,Pincodes,194102,4520,13380518.83
Ladakh,2020,1,Pincodes,194105,4084,12257718.47
Ladakh,2020,3,Districts,Leh Ladakh,174514,652346606.23
Ladakh,2020,3,Districts,Kargil,53708,183140893.83
Ladakh,2020,3,Pincodes,194104,53009,195759175.22
Ladakh,2020,3,Pincodes,194101,36318,125762209.10
Ladakh,2020,3,Pincodes,194201,33208,131788417.28
Ladakh,2020,3,Pincodes,194107,21812,80911251.92
Ladakh,2020,3,Pincodes,194102,13177,50193271.97
Ladakh,2020,3,Pincodes,194103,13164,48682989.30
Ladakh,2020,3,Pincodes,194401,11567,51535510.96
Ladakh,2020,3,Pincodes,194105,9087,31090704.29
Ladakh,2020,3,Pincodes,194106,8926,29595203.92
Ladakh,2020,3,Pincodes,194703,8098,28106789.56
Ladakh,2018,2,Districts,Leh Ladakh,10969,33164160.35
Ladakh,2018,2,Districts,Kargil,4041,14170742.18
Ladakh,2018,2,Pincodes,194104,3729,8309267.26
Ladakh,2018,2,Pincodes,194101,3139,10904079.13
Ladakh,2018,2,Pincodes,194107,2134,7552290.20
Ladakh,2018,2,Pincodes,194201,1555,4664125.29
Ladakh,2018,2,Pincodes,194102,1128,4752049.05
Ladakh,2018,2,Pincodes,194103,918,3310614.60
Ladakh,2018,2,Pincodes,194703,888,2718526.77
Ladakh,2018,2,Pincodes,194105,827,2883469.17
Ladakh,2018,2,Pincodes,194109,276,501323.53
Ladakh,2018,2,Pincodes,194401,204,1090861.43
Ladakh,2018,4,Districts,Leh Ladakh,26838,103879000.36
Ladakh,2018,4,Districts,Kargil,8373,31643842.13
Ladakh,2018,4,Pincodes,194104,9100,32131162.60
Ladakh,2018,4,Pincodes,194101,6526,23776399.25
Ladakh,2018,4,Pincodes,194107,5228,21335611.27
Ladakh,2018,4,Pincodes,194201,3905,16456855.18
Ladakh,2018,4,Pincodes,194103,2115,7315736.67
Ladakh,2018,4,Pincodes,194105,2051,7670728.19
Ladakh,2018,4,Pincodes,194703,1965,9248371.78
Ladakh,2018,4,Pincodes,194102,1799,6137851.00
Ladakh,2018,4,Pincodes,194106,1181,5266777.98
Ladakh,2018,4,Pincodes,194401,693,3798802.39
Ladakh,2018,1,Districts,Leh Ladakh,4845,9101926.69
Ladakh,2018,1,Districts,Kargil,1244,3430931.08
Ladakh,2018,1,Pincodes,194104,2020,3828955.01
Ladakh,2018,1,Pincodes,194101,1308,2687004.14
Ladakh,2018,1,Pincodes,194107,907,1172438.27
Ladakh,2018,1,Pincodes,194201,453,730331.76
Ladakh,2018,1,Pincodes,194703,343,784034.43
Ladakh,2018,1,Pincodes,194105,285,372502.51
Ladakh,2018,1,Pincodes,194103,270,1458140.40
Ladakh,2018,1,Pincodes,194102,214,392108.37
Ladakh,2018,1,Pincodes,194109,125,422287.52
Ladakh,2018,1,Pincodes,194106,98,215194.17
Ladakh,2018,3,Districts,Leh Ladakh,18715,63917843.17
Ladakh,2018,3,Districts,Kargil,6149,20173133.98
Ladakh,2018,3,Pincodes,194104,5788,17149541.92
Ladakh,2018,3,Pincodes,194101,5432,19310453.11
Ladakh,2018,3,Pincodes,194107,3831,13059921.36
Ladakh,2018,3,Pincodes,194201,2473,8488742.36
Ladakh,2018,3,Pincodes,194102,1768,6866676.27
Ladakh,2018,3,Pincodes,194103,1439,4467492.06
Ladakh,2018,3,Pincodes,194105,1439,2723488.39
Ladakh,2018,3,Pincodes,194703,1238,5352984.61
Ladakh,2018,3,Pincodes,194106,883,4038015.80
Ladakh,2018,3,Pincodes,194401,285,1775235.11
Ladakh,2022,2,Districts,Leh Ladakh,888735,2898954648.72
Ladakh,2022,2,Districts,Kargil,229338,644363529.27
Ladakh,2022,2,Pincodes,194101,295744,953619671.92
Ladakh,2022,2,Pincodes,194104,235834,687142377.41
Ladakh,2022,2,Pincodes,194201,122174,422676434.18
Ladakh,2022,2,Pincodes,194107,78094,237866441.39
Ladakh,2022,2,Pincodes,194401,77048,302237005.02
Ladakh,2022,2,Pincodes,194103,64923,179793577.05
Ladakh,2022,2,Pincodes,194102,49473,160062924.86
Ladakh,2022,2,Pincodes,194105,39622,106171675.08
Ladakh,2022,2,Pincodes,194703,35267,99427375.08
Ladakh,2022,2,Pincodes,194404,31848,150765059.08
Ladakh,2022,4,Districts,Leh Ladakh,850164,2346066905.14
Ladakh,2022,4,Districts,Kargil,233208,548410667.54
Ladakh,2022,4,Pincodes,194104,253102,634954359.60
Ladakh,2022,4,Pincodes,194101,242758,650642182.72
Ladakh,2022,4,Pincodes,194201,128329,361948632.45
Ladakh,2022,4,Pincodes,194401,73153,227090234.79
Ladakh,2022,4,Pincodes,194103,62642,136252415.72
Ladakh,2022,4,Pincodes,194102,55644,138011380.53
Ladakh,2022,4,Pincodes,194107,54757,143326775.18
Ladakh,2022,4,Pincodes,194404,50950,195859048.50
Ladakh,2022,4,Pincodes,194105,41674,98531402.32
Ladakh,2022,4,Pincodes,194703,34085,90457957.40
Ladakh,2022,1,Districts,Leh Ladakh,500666,1653910267.07
Ladakh,2022,1,Districts,Kargil,129349,371130651.78
Ladakh,2022,1,Pincodes,194104,154272,472737561.23
Ladakh,2022,1,Pincodes,194101,134589,426307081.65
Ladakh,2022,1,Pincodes,194201,76974,270445428.79
Ladakh,2022,1,Pincodes,194107,45153,152808140.19
Ladakh,2022,1,Pincodes,194401,42114,144670505.39
Ladakh,2022,1,Pincodes,194103,34785,93196976.43
Ladakh,2022,1,Pincodes,194102,26314,89483823.81
Ladakh,2022,1,Pincodes,194703,23787,73704446.77
Ladakh,2022,1,Pincodes,194105,23335,68121513.10
Ladakh,2022,1,Pincodes,194106,17551,56686258.25
Ladakh,2022,3,Districts,Leh Ladakh,946345,2958028223.60
Ladakh,2022,3,Districts,Kargil,244513,647171126.77
Ladakh,2022,3,Pincodes,194101,320558,987012441.21
Ladakh,2022,3,Pincodes,194104,252253,692400225.30
Ladakh,2022,3,Pincodes,194201,138865,447577780.61
Ladakh,2022,3,Pincodes,194401,78063,282694980.31
Ladakh,2022,3,Pincodes,194103,67676,172870643.53
Ladakh,2022,3,Pincodes,194107,66414,194962643.17
Ladakh,2022,3,Pincodes,194102,58100,163338681.53
Ladakh,2022,3,Pincodes,194404,44884,212368409.07
Ladakh,2022,3,Pincodes,194105,40480,105748434.38
Ladakh,2022,3,Pincodes,194703,33746,90353822.99
Ladakh,2023,2,Districts,Leh Ladakh,2307295,5933975592.00
Ladakh,2023,2,Districts,Kargil,636520,1257128294.00
Ladakh,2023,2,Pincodes,194101,736089,1826645330.00
Ladakh,2023,2,Pincodes,194104,613774,1340107503.00
Ladakh,2023,2,Pincodes,194201,383971,1032046191.00
Ladakh,2023,2,Pincodes,194401,201619,603212044.00
Ladakh,2023,2,Pincodes,194103,193547,346481090.00
Ladakh,2023,2,Pincodes,194102,145545,312416773.00
Ladakh,2023,2,Pincodes,194107,141166,375256014.00
Ladakh,2023,2,Pincodes,194105,119778,227000740.00
Ladakh,2023,2,Pincodes,194404,117973,462087088.00
Ladakh,2023,2,Pincodes,194703,78588,177729453.00
Ladakh,2023,4,Districts,Leh Ladakh,2444425,5711111463.00
Ladakh,2023,4,Districts,Kargil,705793,1231875482.00
Ladakh,2023,4,Pincodes,194101,697881,1576192302.00
Ladakh,2023,4,Pincodes,194104,684217,1442990109.00
Ladakh,2023,4,Pincodes,194201,408985,953304619.00
Ladakh,2023,4,Pincodes,194103,226921,363121642.00
Ladakh,2023,4,Pincodes,194401,219685,577999482.00
Ladakh,2023,4,Pincodes,194102,161735,292759113.00
Ladakh,2023,4,Pincodes,194404,149735,493785553.00
Ladakh,2023,4,Pincodes,194107,143219,338848022.00
Ladakh,2023,4,Pincodes,194105,133393,222838800.00
Ladakh,2023,4,Pincodes,194703,81719,161120283.00
Ladakh,2023,1,Districts,Leh Ladakh,1265470,3218322654.00
Ladakh,2023,1,Districts,Kargil,301776,630698644.00
Ladakh,2023,1,Pincodes,194104,365465,817164561.00
Ladakh,2023,1,Pincodes,194101,331624,804996085.00
Ladakh,2023,1,Pincodes,194201,209303,537988565.00
Ladakh,2023,1,Pincodes,194401,120264,349082766.00
Ladakh,2023,1,Pincodes,194107,83588,214131235.00
Ladakh,2023,1,Pincodes,194404,83097,303372077.00
Ladakh,2023,1,Pincodes,194103,82070,139984081.00
Ladakh,2023,1,Pincodes,194102,62904,141398012.00
Ladakh,2023,1,Pincodes,194105,56306,115031490.00
Ladakh,2023,1,Pincodes,194703,48774,127133921.00
Ladakh,2023,3,Districts,Leh Ladakh,2793613,6734804180.00
Ladakh,2023,3,Districts,Kargil,827753,1515768063.00
Ladakh,2023,3,Pincodes,194101,908879,2150815665.00
Ladakh,2023,3,Pincodes,194104,720967,1541031062.00
Ladakh,2023,3,Pincodes,194201,470726,1134917693.00
Ladakh,2023,3,Pincodes,194103,248999,394436756.00
Ladakh,2023,3,Pincodes,194401,227190,628672860.00
Ladakh,2023,3,Pincodes,194102,184279,354081402.00
Ladakh,2023,3,Pincodes,194107,159838,391663255.00
Ladakh,2023,3,Pincodes,194404,158748,545377562.00
Ladakh,2023,3,Pincodes,194105,158180,290074740.00
Ladakh,2023,3,Pincodes,194703,96372,199694752.00
Lakshadweep,2024,2,Districts,Lakshadweep,109085,146212841.00
Lakshadweep,2024,2,Pincodes,682555,43970,60416791.00
Lakshadweep,2024,2,Pincodes,682557,21816,23618377.00
Lakshadweep,2024,2,Pincodes,682551,14097,20540583.00
Lakshadweep,2024,2,Pincodes,682559,10660,15573404.00
Lakshadweep,2024,2,Pincodes,682552,8421,9465753.00
Lakshadweep,2024,2,Pincodes,682556,6697,9642771.00
Lakshadweep,2024,2,Pincodes,682554,2448,4564839.00
Lakshadweep,2024,2,Pincodes,682558,976,2390323.00
Lakshadweep,2024,4,Districts,Lakshadweep,197777,247756681.00
Lakshadweep,2024,4,Pincodes,682555,86460,108139290.00
Lakshadweep,2024,4,Pincodes,682553,40403,50530468.00
Lakshadweep,2024,4,Pincodes,682551,22979,30570700.00
Lakshadweep,2024,4,Pincodes,682559,16723,24829527.00
Lakshadweep,2024,4,Pincodes,682552,11849,8122894.00
Lakshadweep,2024,4,Pincodes,682556,9864,10304357.00
Lakshadweep,2024,4,Pincodes,682558,3918,4016655.00
Lakshadweep,2024,4,Pincodes,682554,3669,3457756.00
Lakshadweep,2024,4,Pincodes,682557,1912,7785034.00
Lakshadweep,2024,1,Districts,Lakshadweep,81176,130052381.00
Lakshadweep,2024,1,Pincodes,682555,32544,51707316.00
Lakshadweep,2024,1,Pincodes,682557,15444,21035947.00
Lakshadweep,2024,1,Pincodes,682551,12547,19986203.00
Lakshadweep,2024,1,Pincodes,682559,8323,16621043.00
Lakshadweep,2024,1,Pincodes,682552,5755,8914658.00
Lakshadweep,2024,1,Pincodes,682556,4110,7209055.00
Lakshadweep,2024,1,Pincodes,682554,1742,3235273.00
Lakshadweep,2024,1,Pincodes,682558,711,1342886.00
Lakshadweep,2024,3,Districts,Lakshadweep,157478,192408087.00
Lakshadweep,2024,3,Pincodes,682555,75121,96163145.00
Lakshadweep,2024,3,Pincodes,682553,28021,25124356.00
Lakshadweep,2024,3,Pincodes,682551,19668,26908954.00
Lakshadweep,2024,3,Pincodes,682559,12985,20768209.00
Lakshadweep,2024,3,Pincodes,682552,8866,7673458.00
Lakshadweep,2024,3,Pincodes,682556,6850,7951793.00
Lakshadweep,2024,3,Pincodes,682554,3426,4920088.00
Lakshadweep,2024,3,Pincodes,682558,2440,2704011.00
Lakshadweep,2024,3,Pincodes,682557,101,194073.00
Lakshadweep,2019,2,Districts,Lakshadweep,2926,9242524.14
Lakshadweep,2019,2,Pincodes,682555,1542,4690793.32
Lakshadweep,2019,2,Pincodes,682557,431,1833526.16
Lakshadweep,2019,2,Pincodes,682551,394,1113924.98
Lakshadweep,2019,2,Pincodes,682559,192,863634.79
Lakshadweep,2019,2,Pincodes,682552,182,434050.63
Lakshadweep,2019,2,Pincodes,682556,135,200339.97
Lakshadweep,2019,2,Pincodes,682558,45,104411.73
Lakshadweep,2019,2,Pincodes,682554,5,1842.56
Lakshadweep,2019,4,Districts,Lakshadweep,3765,11269913.40
Lakshadweep,2019,4,Pincodes,682555,2171,6680517.43
Lakshadweep,2019,4,Pincodes,682551,537,1342591.46
Lakshadweep,2019,4,Pincodes,682557,351,1394351.37
Lakshadweep,2019,4,Pincodes,682556,276,552216.64
Lakshadweep,2019,4,Pincodes,682554,209,546978.13
Lakshadweep,2019,4,Pincodes,682552,107,149457.21
Lakshadweep,2019,4,Pincodes,682559,100,597218.69
Lakshadweep,2019,4,Pincodes,682558,14,6582.47
Lakshadweep,2019,1,Districts,Lakshadweep,2481,8786130.48
Lakshadweep,2019,1,Pincodes,682555,1321,4054159.61
Lakshadweep,2019,1,Pincodes,682557,428,2021015.40
Lakshadweep,2019,1,Pincodes,682551,203,634895.57
Lakshadweep,2019,1,Pincodes,682559,193,1293390.67
Lakshadweep,2019,1,Pincodes,682552,150,446817.90
Lakshadweep,2019,1,Pincodes,682556,109,148186.41
Lakshadweep,2019,1,Pincodes,682558,58,147707.06
Lakshadweep,2019,1,Pincodes,682554,19,39957.85
Lakshadweep,2019,3,Districts,Lakshadweep,3104,9651761.46
Lakshadweep,2019,3,Pincodes,682555,1659,3773089.64
Lakshadweep,2019,3,Pincodes,682551,530,1708192.87
Lakshadweep,2019,3,Pincodes,682557,464,2476541.08
Lakshadweep,2019,3,Pincodes,682556,153,349198.57
Lakshadweep,2019,3,Pincodes,682559,135,619859.99
Lakshadweep,2019,3,Pincodes,682552,134,669201.20
Lakshadweep,2019,3,Pincodes,682554,20,40429.14
Lakshadweep,2019,3,Pincodes,682558,9,15248.97
Lakshadweep,2021,2,Districts,Lakshadweep,11384,27383463.66
Lakshadweep,2021,2,Pincodes,682555,5888,15074376.91
Lakshadweep,2021,2,Pincodes,682551,2178,5290891.70
Lakshadweep,2021,2,Pincodes,682552,993,1639413.33
Lakshadweep,2021,2,Pincodes,682557,857,1730691.06
Lakshadweep,2021,2,Pincodes,682556,587,1363040.40
Lakshadweep,2021,2,Pincodes,682559,504,1291413.78
Lakshadweep,2021,2,Pincodes,682554,339,740231.77
Lakshadweep,2021,2,Pincodes,682558,38,253404.71
Lakshadweep,2021,4,Districts,Lakshadweep,15470,50998185.53
Lakshadweep,2021,4,Pincodes,682555,7192,25481054.28
Lakshadweep,2021,4,Pincodes,682551,3110,8944915.54
Lakshadweep,2021,4,Pincodes,682557,1413,4646275.17
Lakshadweep,2021,4,Pincodes,682552,1202,2942810.70
Lakshadweep,2021,4,Pincodes,682556,1099,3043732.14
Lakshadweep,2021,4,Pincodes,682559,758,3963899.73
Lakshadweep,2021,4,Pincodes,682554,606,1786457.55
Lakshadweep,2021,4,Pincodes,682558,90,189040.42
Lakshadweep,2021,1,Districts,Lakshadweep,9085,27042782.91
Lakshadweep,2021,1,Pincodes,682555,4769,15007370.90
Lakshadweep,2021,1,Pincodes,682551,1612,4299900.74
Lakshadweep,2021,1,Pincodes,682557,794,1982132.24
Lakshadweep,2021,1,Pincodes,682552,722,1950843.72
Lakshadweep,2021,1,Pincodes,682556,563,1751644.55
Lakshadweep,2021,1,Pincodes,682559,328,1260342.29
Lakshadweep,2021,1,Pincodes,682554,252,572604.54
Lakshadweep,2021,1,Pincodes,682558,45,217943.94
Lakshadweep,2021,3,Districts,Lakshadweep,13370,38803163.70
Lakshadweep,2021,3,Pincodes,682555,6738,20058639.52
Lakshadweep,2021,3,Pincodes,682551,2598,7159689.52
Lakshadweep,2021,3,Pincodes,682556,964,2001813.22
Lakshadweep,2021,3,Pincodes,682552,940,2135837.97
Lakshadweep,2021,3,Pincodes,682557,771,3040393.87
Lakshadweep,2021,3,Pincodes,682559,721,2942217.37
Lakshadweep,2021,3,Pincodes,682554,591,1354959.72
Lakshadweep,2021,3,Pincodes,682558,47,109612.51
Lakshadweep,2020,2,Districts,Lakshadweep,7220,16942922.09
Lakshadweep,2020,2,Pincodes,682555,3325,7916550.98
Lakshadweep,2020,2,Pincodes,682551,1285,3554024.88
Lakshadweep,2020,2,Pincodes,682557,982,2466847.43
Lakshadweep,2020,2,Pincodes,682556,679,1345517.42
Lakshadweep,2020,2,Pincodes,682552,356,438300.23
Lakshadweep,2020,2,Pincodes,682554,342,564449.45
Lakshadweep,2020,2,Pincodes,682559,218,584952.03
Lakshadweep,2020,2,Pincodes,682558,33,72279.66
Lakshadweep,2020,4,Districts,Lakshadweep,11650,30111317.92
Lakshadweep,2020,4,Pincodes,682555,5080,15206028.24
Lakshadweep,2020,4,Pincodes,682551,2482,5683642.71
Lakshadweep,2020,4,Pincodes,682556,1189,2709723.88
Lakshadweep,2020,4,Pincodes,682557,1135,2575732.31
Lakshadweep,2020,4,Pincodes,682552,1110,2300070.96
Lakshadweep,2020,4,Pincodes,682559,338,1025546.56
Lakshadweep,2020,4,Pincodes,682554,230,382427.65
Lakshadweep,2020,4,Pincodes,682558,86,228145.60
Lakshadweep,2020,1,Districts,Lakshadweep,5151,13502368.57
Lakshadweep,2020,1,Pincodes,682555,2725,7559822.52
Lakshadweep,2020,1,Pincodes,682551,833,2364315.97
Lakshadweep,2020,1,Pincodes,682557,457,1021265.98
Lakshadweep,2020,1,Pincodes,682556,351,635104.03
Lakshadweep,2020,1,Pincodes,682552,331,495116.91
Lakshadweep,2020,1,Pincodes,682554,263,606714.86
Lakshadweep,2020,1,Pincodes,682559,168,739215.61
