State,Year,Quarter,Device_Brand,User_Count,Registered_Users,App_Opens
Lakshadweep,2018,2,Oppo,87,0,0
Lakshadweep,2018,2,Apple,35,0,0
Lakshadweep,2018,2,Huawei,31,0,0
Lakshadweep,2018,2,OnePlus,29,0,0
Lakshadweep,2018,2,Realme,24,0,0
Lakshadweep,2018,2,Lenovo,16,0,0
Lakshadweep,2018,2,Gionee,15,0,0
Lakshadweep,2018,2,Others,77,0,0
Lakshadweep,2018,4,Xiaomi,245,0,0
Lakshadweep,2018,4,Samsung,198,0,0
Lakshadweep,2018,4,Vivo,190,0,0
Lakshadweep,2018,4,Oppo,153,0,0
Lakshadweep,2018,4,Huawei,62,0,0
Lakshadweep,2018,4,Realme,55,0,0
Lakshadweep,2018,4,Apple,51,0,0
Lakshadweep,2018,4,OnePlus,47,0,0
Lakshadweep,2018,4,Lenovo,24,0,0
Lakshadweep,2018,4,Motorola,18,0,0
Lakshadweep,2018,4,Others,113,0,0
Lakshadweep,2018,1,Samsung,102,0,0
Lakshadweep,2018,1,Xiaomi,100,0,0
Lakshadweep,2018,1,Vivo,67,0,0
Lakshadweep,2018,1,Oppo,56,0,0
Lakshadweep,2018,1,Huawei,25,0,0
Lakshadweep,2018,1,OnePlus,22,0,0
Lakshadweep,2018,1,Apple,20,0,0
Lakshadweep,2018,1,Realme,20,0,0
Lakshadweep,2018,1,Gionee,12,0,0
Lakshadweep,2018,1,COOLPAD,10,0,0
Lakshadweep,2018,1,Others,67,0,0
Lakshadweep,2018,3,Xiaomi,195,0,0
Lakshadweep,2018,3,Samsung,166,0,0
Lakshadweep,2018,3,Vivo,134,0,0
Lakshadweep,2018,3,Oppo,121,0,0
Lakshadweep,2018,3,Apple,46,0,0
Lakshadweep,2018,3,Huawei,44,0,0
Lakshadweep,2018,3,OnePlus,40,0,0
Lakshadweep,2018,3,Realme,35,0,0
Lakshadweep,2018,3,Lenovo,18,0,0
Lakshadweep,2018,3,Gionee,16,0,0
Lakshadweep,2018,3,Others,103,0,0
Lakshadweep,2022,2,Nill,0,0,0
Lakshadweep,2022,4,Nill,0,0,0
Lakshadweep,2022,1,Vivo,1441,0,0
Lakshadweep,2022,1,Xiaomi,1203,0,0
Lakshadweep,2022,1,Oppo,956,0,0
Lakshadweep,2022,1,Samsung,804,0,0
Lakshadweep,2022,1,Realme,507,0,0
Lakshadweep,2022,1,Huawei,397,0,0
Lakshadweep,2022,1,Apple,176,0,0
Lakshadweep,2022,1,OnePlus,160,0,0
Lakshadweep,2022,1,Lenovo,50,0,0
Lakshadweep,2022,1,Motorola,49,0,0
Lakshadweep,2022,1,Others,247,0,0
Lakshadweep,2022,3,Nill,0,0,0
Lakshadweep,2023,2,Nill,0,0,0
Lakshadweep,2023,4,Nill,0,0,0
Lakshadweep,2023,1,Nill,0,0,0
Lakshadweep,2023,3,Nill,0,0,0
Madhya Pradesh,2024,2,Nill,0,0,0
Madhya Pradesh,2024,4,Nill,0,0,0
Madhya Pradesh,2024,1,Nill,0,0,0
Madhya Pradesh,2024,3,Nill,0,0,0
Madhya Pradesh,2019,2,Xiaomi,1936039,0,0
Madhya Pradesh,2019,2,Samsung,1385430,0,0
Madhya Pradesh,2019,2,Vivo,1303162,0,0
Madhya Pradesh,2019,2,Oppo,827579,0,0
Madhya Pradesh,2019,2,Realme,396497,0,0
Madhya Pradesh,2019,2,Motorola,145364,0,0
Madhya Pradesh,2019,2,Apple,127711,0,0
Madhya Pradesh,2019,2,Micromax,120323,0,0
Madhya Pradesh,2019,2,OnePlus,111156,0,0
Madhya Pradesh,2019,2,Lenovo,103102,0,0
Madhya Pradesh,2019,2,Others,844809,0,0
Madhya Pradesh,2019,4,Xiaomi,2450683,0,0
Madhya Pradesh,2019,4,Vivo,1711918,0,0
Madhya Pradesh,2019,4,Samsung,1704518,0,0
Madhya Pradesh,2019,4,Oppo,1069906,0,0
Madhya Pradesh,2019,4,Realme,529253,0,0
Madhya Pradesh,2019,4,Motorola,165303,0,0
Madhya Pradesh,2019,4,Apple,150743,0,0
Madhya Pradesh,2019,4,Micromax,136341,0,0
Madhya Pradesh,2019,4,OnePlus,127622,0,0
Madhya Pradesh,2019,4,Huawei,125734,0,0
Madhya Pradesh,2019,4,Others,993220,0,0
Madhya Pradesh,2019,1,Xiaomi,1692888,0,0
Madhya Pradesh,2019,1,Samsung,1214286,0,0
Madhya Pradesh,2019,1,Vivo,1118407,0,0
Madhya Pradesh,2019,1,Oppo,713079,0,0
Madhya Pradesh,2019,1,Realme,347539,0,0
Madhya Pradesh,2019,1,Motorola,132833,0,0
Madhya Pradesh,2019,1,Micromax,115580,0,0
Madhya Pradesh,2019,1,Apple,114562,0,0
Madhya Pradesh,2019,1,OnePlus,102145,0,0
Madhya Pradesh,2019,1,Lenovo,94449,0,0
Madhya Pradesh,2019,1,Others,768635,0,0
Madhya Pradesh,2019,3,Xiaomi,2182732,0,0
Madhya Pradesh,2019,3,Samsung,1532795,0,0
Madhya Pradesh,2019,3,Vivo,1494051,0,0
Madhya Pradesh,2019,3,Oppo,939484,0,0
Madhya Pradesh,2019,3,Realme,456103,0,0
Madhya Pradesh,2019,3,Motorola,154465,0,0
Madhya Pradesh,2019,3,Apple,139917,0,0
Madhya Pradesh,2019,3,Micromax,129516,0,0
Madhya Pradesh,2019,3,OnePlus,120190,0,0
Madhya Pradesh,2019,3,Huawei,113980,0,0
Madhya Pradesh,2019,3,Others,917431,0,0
Madhya Pradesh,2021,2,Xiaomi,4052668,0,0
Madhya Pradesh,2021,2,Vivo,3483187,0,0
Madhya Pradesh,2021,2,Samsung,2757784,0,0
Madhya Pradesh,2021,2,Oppo,2001363,0,0
Madhya Pradesh,2021,2,Realme,1196164,0,0
Madhya Pradesh,2021,2,Tecno,240188,0,0
Madhya Pradesh,2021,2,Apple,228017,0,0
Madhya Pradesh,2021,2,Motorola,210526,0,0
Madhya Pradesh,2021,2,OnePlus,182565,0,0
Madhya Pradesh,2021,2,Huawei,171485,0,0
Madhya Pradesh,2021,2,Others,1416988,0,0
Madhya Pradesh,2021,4,Xiaomi,4500562,0,0
Madhya Pradesh,2021,4,Vivo,4248158,0,0
Madhya Pradesh,2021,4,Samsung,2921496,0,0
Madhya Pradesh,2021,4,Oppo,2400977,0,0
Madhya Pradesh,2021,4,Realme,1682298,0,0
Madhya Pradesh,2021,4,Tecno,350126,0,0
Madhya Pradesh,2021,4,Apple,293413,0,0
Madhya Pradesh,2021,4,OnePlus,264637,0,0
Madhya Pradesh,2021,4,Motorola,211860,0,0
Madhya Pradesh,2021,4,Huawei,174122,0,0
Madhya Pradesh,2021,4,Others,1408594,0,0
Madhya Pradesh,2021,1,Xiaomi,3826173,0,0
Madhya Pradesh,2021,1,Vivo,3171754,0,0
Madhya Pradesh,2021,1,Samsung,2620433,0,0
Madhya Pradesh,2021,1,Oppo,1846729,0,0
Madhya Pradesh,2021,1,Realme,1015817,0,0
Madhya Pradesh,2021,1,Motorola,211488,0,0
Madhya Pradesh,2021,1,Apple,210736,0,0
Madhya Pradesh,2021,1,Tecno,184784,0,0
Madhya Pradesh,2021,1,Huawei,173653,0,0
Madhya Pradesh,2021,1,Micromax,165359,0,0
Madhya Pradesh,2021,1,Others,1412501,0,0
Madhya Pradesh,2021,3,Xiaomi,4290362,0,0
Madhya Pradesh,2021,3,Vivo,3891058,0,0
Madhya Pradesh,2021,3,Samsung,2829150,0,0
Madhya Pradesh,2021,3,Oppo,2215661,0,0
Madhya Pradesh,2021,3,Realme,1404072,0,0
Madhya Pradesh,2021,3,Tecno,298534,0,0
Madhya Pradesh,2021,3,Apple,249062,0,0
Madhya Pradesh,2021,3,OnePlus,224466,0,0
Madhya Pradesh,2021,3,Motorola,208788,0,0
Madhya Pradesh,2021,3,Huawei,180559,0,0
Madhya Pradesh,2021,3,Others,1418521,0,0
Madhya Pradesh,2020,2,Xiaomi,3003291,0,0
Madhya Pradesh,2020,2,Vivo,2247524,0,0
Madhya Pradesh,2020,2,Samsung,2084294,0,0
Madhya Pradesh,2020,2,Oppo,1376782,0,0
Madhya Pradesh,2020,2,Realme,693404,0,0
Madhya Pradesh,2020,2,Motorola,185349,0,0
Madhya Pradesh,2020,2,Apple,170312,0,0
Madhya Pradesh,2020,2,Micromax,147344,0,0
Madhya Pradesh,2020,2,Huawei,147224,0,0
Madhya Pradesh,2020,2,OnePlus,139482,0,0
Madhya Pradesh,2020,2,Others,1179417,0,0
Madhya Pradesh,2020,4,Xiaomi,3563397,0,0
Madhya Pradesh,2020,4,Vivo,2853943,0,0
Madhya Pradesh,2020,4,Samsung,2466332,0,0
Madhya Pradesh,2020,4,Oppo,1703093,0,0
Madhya Pradesh,2020,4,Realme,905866,0,0
Madhya Pradesh,2020,4,Motorola,206156,0,0
Madhya Pradesh,2020,4,Apple,195195,0,0
Madhya Pradesh,2020,4,Huawei,166594,0,0
Madhya Pradesh,2020,4,Micromax,164239,0,0
Madhya Pradesh,2020,4,Tecno,157894,0,0
Madhya Pradesh,2020,4,Others,1355238,0,0
Madhya Pradesh,2020,1,Xiaomi,2697286,0,0
Madhya Pradesh,2020,1,Vivo,1956817,0,0
Madhya Pradesh,2020,1,Samsung,1873824,0,0
Madhya Pradesh,2020,1,Oppo,1206327,0,0
Madhya Pradesh,2020,1,Realme,607456,0,0
Madhya Pradesh,2020,1,Motorola,174003,0,0
Madhya Pradesh,2020,1,Apple,160868,0,0
Madhya Pradesh,2020,1,Huawei,136299,0,0
Madhya Pradesh,2020,1,Micromax,135703,0,0
Madhya Pradesh,2020,1,OnePlus,133926,0,0
Madhya Pradesh,2020,1,Others,1068862,0,0
Madhya Pradesh,2020,3,Xiaomi,3292397,0,0
Madhya Pradesh,2020,3,Vivo,2556833,0,0
Madhya Pradesh,2020,3,Samsung,2278237,0,0
Madhya Pradesh,2020,3,Oppo,1539499,0,0
Madhya Pradesh,2020,3,Realme,799089,0,0
Madhya Pradesh,2020,3,Motorola,196221,0,0
Madhya Pradesh,2020,3,Apple,181092,0,0
Madhya Pradesh,2020,3,Huawei,157340,0,0
Madhya Pradesh,2020,3,Micromax,157127,0,0
Madhya Pradesh,2020,3,OnePlus,146328,0,0
Madhya Pradesh,2020,3,Others,1260061,0,0
Madhya Pradesh,2018,2,Xiaomi,890108,0,0
Madhya Pradesh,2018,2,Samsung,654270,0,0
Madhya Pradesh,2018,2,Vivo,531042,0,0
Madhya Pradesh,2018,2,Oppo,352090,0,0
Madhya Pradesh,2018,2,Realme,192521,0,0
Madhya Pradesh,2018,2,Motorola,85306,0,0
Madhya Pradesh,2018,2,Micromax,82296,0,0
Madhya Pradesh,2018,2,Apple,72862,0,0
Madhya Pradesh,2018,2,OnePlus,68143,0,0
Madhya Pradesh,2018,2,Lenovo,65308,0,0
Madhya Pradesh,2018,2,Others,447716,0,0
Madhya Pradesh,2018,4,Xiaomi,1416415,0,0
Madhya Pradesh,2018,4,Samsung,1015220,0,0
Madhya Pradesh,2018,4,Vivo,905510,0,0
Madhya Pradesh,2018,4,Oppo,579831,0,0
Madhya Pradesh,2018,4,Realme,294612,0,0
Madhya Pradesh,2018,4,Motorola,117954,0,0
Madhya Pradesh,2018,4,Micromax,103324,0,0
Madhya Pradesh,2018,4,Apple,100071,0,0
Madhya Pradesh,2018,4,OnePlus,90958,0,0
Madhya Pradesh,2018,4,Lenovo,84373,0,0
Madhya Pradesh,2018,4,Others,657174,0,0
Madhya Pradesh,2018,1,Xiaomi,652241,0,0
Madhya Pradesh,2018,1,Samsung,490595,0,0
Madhya Pradesh,2018,1,Vivo,380809,0,0
Madhya Pradesh,2018,1,Oppo,256901,0,0
Madhya Pradesh,2018,1,Realme,146657,0,0
Madhya Pradesh,2018,1,Motorola,66919,0,0
Madhya Pradesh,2018,1,Micromax,59025,0,0
Madhya Pradesh,2018,1,Apple,57650,0,0
Madhya Pradesh,2018,1,OnePlus,55940,0,0
Madhya Pradesh,2018,1,Lenovo,51523,0,0
Madhya Pradesh,2018,1,Others,335343,0,0
Madhya Pradesh,2018,3,Xiaomi,1132909,0,0
Madhya Pradesh,2018,3,Samsung,816822,0,0
Madhya Pradesh,2018,3,Vivo,697677,0,0
Madhya Pradesh,2018,3,Oppo,452478,0,0
Madhya Pradesh,2018,3,Realme,239549,0,0
Madhya Pradesh,2018,3,Motorola,99876,0,0
Madhya Pradesh,2018,3,Micromax,90871,0,0
Madhya Pradesh,2018,3,Apple,84853,0,0
Madhya Pradesh,2018,3,OnePlus,79210,0,0
Madhya Pradesh,2018,3,Lenovo,71683,0,0
Madhya Pradesh,2018,3,Others,543381,0,0
Madhya Pradesh,2022,2,Nill,0,0,0
Madhya Pradesh,2022,4,Nill,0,0,0
Madhya Pradesh,2022,1,Xiaomi,4678482,0,0
Madhya Pradesh,2022,1,Vivo,4575284,0,0
Madhya Pradesh,2022,1,Samsung,3009068,0,0
Madhya Pradesh,2022,1,Oppo,2595568,0,0
Madhya Pradesh,2022,1,Realme,1935366,0,0
Madhya Pradesh,2022,1,Tecno,424783,0,0
Madhya Pradesh,2022,1,Apple,325559,0,0
Madhya Pradesh,2022,1,OnePlus,303765,0,0
Madhya Pradesh,2022,1,Motorola,211431,0,0
Madhya Pradesh,2022,1,Huawei,173297,0,0
Madhya Pradesh,2022,1,Others,1423544,0,0
Madhya Pradesh,2022,3,Nill,0,0,0
Madhya Pradesh,2023,2,Nill,0,0,0
Madhya Pradesh,2023,4,Nill,0,0,0
Madhya Pradesh,2023,1,Nill,0,0,0
Madhya Pradesh,2023,3,Nill,0,0,0
Maharashtra,2024,2,Nill,0,0,0
Maharashtra,2024,4,Nill,0,0,0
Maharashtra,2024,1,Nill,0,0,0
Maharashtra,2024,3,Nill,0,0,0
Maharashtra,2019,2,Xiaomi,4892831,0,0
Maharashtra,2019,2,Samsung,4177428,0,0
Maharashtra,2019,2,Vivo,2871247,0,0
Maharashtra,2019,2,Oppo,2256129,0,0
Maharashtra,2019,2,Realme,671555,0,0
Maharashtra,2019,2,Apple,637834,0,0
Maharashtra,2019,2,Motorola,590477,0,0
Maharashtra,2019,2,OnePlus,584246,0,0
Maharashtra,2019,2,Lenovo,336952,0,0
Maharashtra,2019,2,Huawei,250636,0,0
Maharashtra,2019,2,Others,1507640,0,0
Maharashtra,2019,4,Xiaomi,6103857,0,0
Maharashtra,2019,4,Samsung,5262077,0,0
Maharashtra,2019,4,Vivo,3869506,0,0
Maharashtra,2019,4,Oppo,2994940,0,0
Maharashtra,2019,4,Realme,901700,0,0
Maharashtra,2019,4,Apple,765131,0,0
Maharashtra,2019,4,OnePlus,681386,0,0
Maharashtra,2019,4,Motorola,672128,0,0
Maharashtra,2019,4,Lenovo,367641,0,0
Maharashtra,2019,4,Huawei,311865,0,0
Maharashtra,2019,4,Others,1815066,0,0
Maharashtra,2019,1,Xiaomi,4274491,0,0
Maharashtra,2019,1,Samsung,3611915,0,0
Maharashtra,2019,1,Vivo,2418126,0,0
Maharashtra,2019,1,Oppo,1907902,0,0
Maharashtra,2019,1,Realme,585138,0,0
Maharashtra,2019,1,Apple,558788,0,0
Maharashtra,2019,1,Motorola,534307,0,0
Maharashtra,2019,1,OnePlus,525104,0,0
Maharashtra,2019,1,Lenovo,306357,0,0
Maharashtra,2019,1,Huawei,217773,0,0
Maharashtra,2019,1,Others,1344550,0,0
Maharashtra,2019,3,Xiaomi,5512362,0,0
Maharashtra,2019,3,Samsung,4737873,0,0
Maharashtra,2019,3,Vivo,3365190,0,0
Maharashtra,2019,3,Oppo,2622932,0,0
Maharashtra,2019,3,Realme,776018,0,0
Maharashtra,2019,3,Apple,710463,0,0
Maharashtra,2019,3,OnePlus,640069,0,0
Maharashtra,2019,3,Motorola,634763,0,0
Maharashtra,2019,3,Lenovo,350502,0,0
Maharashtra,2019,3,Huawei,283713,0,0
Maharashtra,2019,3,Others,1679196,0,0
Maharashtra,2021,2,Xiaomi,9764252,0,0
Maharashtra,2021,2,Samsung,8511194,0,0
Maharashtra,2021,2,Vivo,7509629,0,0
Maharashtra,2021,2,Oppo,5487836,0,0
Maharashtra,2021,2,Realme,2003392,0,0
Maharashtra,2021,2,Apple,1131848,0,0
Maharashtra,2021,2,OnePlus,949407,0,0
Maharashtra,2021,2,Motorola,820661,0,0
Maharashtra,2021,2,Lenovo,430496,0,0
Maharashtra,2021,2,Huawei,429331,0,0
Maharashtra,2021,2,Others,2626651,0,0
Maharashtra,2021,4,Xiaomi,10876133,0,0
Maharashtra,2021,4,Vivo,9147706,0,0
Maharashtra,2021,4,Samsung,9133368,0,0
Maharashtra,2021,4,Oppo,6511923,0,0
Maharashtra,2021,4,Realme,2837580,0,0
Maharashtra,2021,4,Apple,1382079,0,0
Maharashtra,2021,4,OnePlus,1264294,0,0
Maharashtra,2021,4,Motorola,794353,0,0
Maharashtra,2021,4,Tecno,485180,0,0
Maharashtra,2021,4,Huawei,420624,0,0
Maharashtra,2021,4,Others,2629266,0,0
Maharashtra,2021,1,Xiaomi,9195320,0,0
Maharashtra,2021,1,Samsung,8088910,0,0
Maharashtra,2021,1,Vivo,6831786,0,0
Maharashtra,2021,1,Oppo,5069410,0,0
Maharashtra,2021,1,Realme,1696339,0,0
Maharashtra,2021,1,Apple,1054581,0,0
Maharashtra,2021,1,OnePlus,870022,0,0
Maharashtra,2021,1,Motorola,832101,0,0
Maharashtra,2021,1,Lenovo,447713,0,0
Maharashtra,2021,1,Huawei,431846,0,0
Maharashtra,2021,1,Others,2559509,0,0
Maharashtra,2021,3,Xiaomi,10369008,0,0
Maharashtra,2021,3,Samsung,8810154,0,0
Maharashtra,2021,3,Vivo,8354641,0,0
Maharashtra,2021,3,Oppo,6005730,0,0
Maharashtra,2021,3,Realme,2373088,0,0
Maharashtra,2021,3,Apple,1219480,0,0
Maharashtra,2021,3,OnePlus,1108387,0,0
Maharashtra,2021,3,Motorola,801994,0,0
Maharashtra,2021,3,Huawei,436025,0,0
Maharashtra,2021,3,Tecno,422485,0,0
Maharashtra,2021,3,Others,2680225,0,0
Maharashtra,2020,2,Xiaomi,7291300,0,0
Maharashtra,2020,2,Samsung,6335245,0,0
Maharashtra,2020,2,Vivo,4942835,0,0
Maharashtra,2020,2,Oppo,3797269,0,0
Maharashtra,2020,2,Realme,1160245,0,0
Maharashtra,2020,2,Apple,858658,0,0
Maharashtra,2020,2,OnePlus,742365,0,0
Maharashtra,2020,2,Motorola,742088,0,0
Maharashtra,2020,2,Lenovo,406197,0,0
Maharashtra,2020,2,Huawei,362725,0,0
Maharashtra,2020,2,Others,2126159,0,0
Maharashtra,2020,4,Xiaomi,8584570,0,0
Maharashtra,2020,4,Samsung,7578573,0,0
Maharashtra,2020,4,Vivo,6188503,0,0
Maharashtra,2020,4,Oppo,4665421,0,0
Maharashtra,2020,4,Realme,1504255,0,0
Maharashtra,2020,4,Apple,983306,0,0
Maharashtra,2020,4,OnePlus,822805,0,0
Maharashtra,2020,4,Motorola,813317,0,0
Maharashtra,2020,4,Lenovo,444638,0,0
Maharashtra,2020,4,Huawei,413761,0,0
Maharashtra,2020,4,Others,2433482,0,0
Maharashtra,2020,1,Xiaomi,6677147,0,0
Maharashtra,2020,1,Samsung,5772343,0,0
Maharashtra,2020,1,Vivo,4396537,0,0
Maharashtra,2020,1,Oppo,3377366,0,0
Maharashtra,2020,1,Realme,1031169,0,0
Maharashtra,2020,1,Apple,815679,0,0
Maharashtra,2020,1,OnePlus,715746,0,0
Maharashtra,2020,1,Motorola,704678,0,0
Maharashtra,2020,1,Lenovo,387278,0,0
Maharashtra,2020,1,Huawei,338054,0,0
Maharashtra,2020,1,Others,1952393,0,0
Maharashtra,2020,3,Xiaomi,7895486,0,0
Maharashtra,2020,3,Samsung,6914730,0,0
Maharashtra,2020,3,Vivo,5536849,0,0
Maharashtra,2020,3,Oppo,4210793,0,0
Maharashtra,2020,3,Realme,1316605,0,0
Maharashtra,2020,3,Apple,911356,0,0
Maharashtra,2020,3,OnePlus,778193,0,0
Maharashtra,2020,3,Motorola,776080,0,0
Maharashtra,2020,3,Lenovo,423666,0,0
Maharashtra,2020,3,Huawei,386542,0,0
Maharashtra,2020,3,Others,2259213,0,0
Maharashtra,2018,2,Xiaomi,2177364,0,0
Maharashtra,2018,2,Samsung,1813491,0,0
Maharashtra,2018,2,Vivo,1030036,0,0
Maharashtra,2018,2,Oppo,852747,0,0
Maharashtra,2018,2,Motorola,326189,0,0
Maharashtra,2018,2,Realme,312225,0,0
Maharashtra,2018,2,OnePlus,312199,0,0
Maharashtra,2018,2,Apple,308656,0,0
Maharashtra,2018,2,Lenovo,200468,0,0
Maharashtra,2018,2,Huawei,103831,0,0
Maharashtra,2018,2,Others,785165,0,0
Maharashtra,2018,4,Xiaomi,3540182,0,0
Maharashtra,2018,4,Samsung,2956289,0,0
Maharashtra,2018,4,Vivo,1906545,0,0
Maharashtra,2018,4,Oppo,1510894,0,0
Maharashtra,2018,4,Realme,492198,0,0
Maharashtra,2018,4,Apple,470804,0,0
Maharashtra,2018,4,Motorola,466650,0,0
Maharashtra,2018,4,OnePlus,454556,0,0
Maharashtra,2018,4,Lenovo,269382,0,0
Maharashtra,2018,4,Huawei,175714,0,0
Maharashtra,2018,4,Others,1138388,0,0
Maharashtra,2018,1,Xiaomi,1606618,0,0
Maharashtra,2018,1,Samsung,1354403,0,0
Maharashtra,2018,1,Vivo,722501,0,0
Maharashtra,2018,1,Oppo,611419,0,0
Maharashtra,2018,1,Motorola,250397,0,0
Maharashtra,2018,1,OnePlus,250269,0,0
Maharashtra,2018,1,Apple,240145,0,0
Maharashtra,2018,1,Realme,238202,0,0
Maharashtra,2018,1,Lenovo,157770,0,0
Maharashtra,2018,1,Huawei,77241,0,0
Maharashtra,2018,1,Others,598029,0,0
Maharashtra,2018,3,Xiaomi,2766078,0,0
Maharashtra,2018,3,Samsung,2300594,0,0
Maharashtra,2018,3,Vivo,1399253,0,0
Maharashtra,2018,3,Oppo,1125654,0,0
Maharashtra,2018,3,Realme,390608,0,0
Maharashtra,2018,3,Motorola,388369,0,0
Maharashtra,2018,3,Apple,375379,0,0
Maharashtra,2018,3,OnePlus,373333,0,0
Maharashtra,2018,3,Lenovo,228516,0,0
Maharashtra,2018,3,Huawei,134410,0,0
Maharashtra,2018,3,Others,952839,0,0
Maharashtra,2022,2,Nill,0,0,0
Maharashtra,2022,4,Nill,0,0,0
Maharashtra,2022,1,Xiaomi,11340940,0,0
Maharashtra,2022,1,Vivo,9873983,0,0
Maharashtra,2022,1,Samsung,9447206,0,0
Maharashtra,2022,1,Oppo,7009300,0,0
Maharashtra,2022,1,Realme,3235912,0,0
Maharashtra,2022,1,Apple,1510802,0,0
Maharashtra,2022,1,OnePlus,1396866,0,0
Maharashtra,2022,1,Motorola,788109,0,0
Maharashtra,2022,1,Tecno,572060,0,0
Maharashtra,2022,1,Huawei,416025,0,0
Maharashtra,2022,1,Others,2636427,0,0
Maharashtra,2022,3,Nill,0,0,0
Maharashtra,2023,2,Nill,0,0,0
Maharashtra,2023,4,Nill,0,0,0
Maharashtra,2023,1,Nill,0,0,0
Maharashtra,2023,3,Nill,0,0,0
Manipur,2024,2,Nill,0,0,0
Manipur,2024,4,Nill,0,0,0
Manipur,2024,1,Nill,0,0,0
Manipur,2024,3,Nill,0,0,0
Manipur,2019,2,Xiaomi,52830,0,0
Manipur,2019,2,Samsung,21344,0,0
Manipur,2019,2,Vivo,12208,0,0
Manipur,2019,2,Oppo,9283,0,0
Manipur,2019,2,Realme,3549,0,0
Manipur,2019,2,Apple,3146,0,0
Manipur,2019,2,Huawei,1571,0,0
Manipur,2019,2,OnePlus,1538,0,0
Manipur,2019,2,Motorola,1419,0,0
Manipur,2019,2,Lenovo,1409,0,0
Manipur,2019,2,Others,9450,0,0
Manipur,2019,4,Xiaomi,71382,0,0
Manipur,2019,4,Samsung,27196,0,0
Manipur,2019,4,Vivo,17057,0,0
Manipur,2019,4,Oppo,12455,0,0
Manipur,2019,4,Realme,5083,0,0
Manipur,2019,4,Apple,4146,0,0
Manipur,2019,4,Huawei,2110,0,0
Manipur,2019,4,OnePlus,1880,0,0
Manipur,2019,4,Motorola,1694,0,0
Manipur,2019,4,Gionee,1532,0,0
Manipur,2019,4,Others,10823,0,0
Manipur,2019,1,Xiaomi,44328,0,0
Manipur,2019,1,Samsung,18143,0,0
Manipur,2019,1,Vivo,9987,0,0
Manipur,2019,1,Oppo,7606,0,0
Manipur,2019,1,Realme,3053,0,0
Manipur,2019,1,Apple,2686,0,0
Manipur,2019,1,OnePlus,1419,0,0
Manipur,2019,1,Huawei,1320,0,0
Manipur,2019,1,Motorola,1261,0,0
Manipur,2019,1,Lenovo,1160,0,0
Manipur,2019,1,Others,8564,0,0
Manipur,2019,3,Xiaomi,62189,0,0
Manipur,2019,3,Samsung,24119,0,0
Manipur,2019,3,Vivo,14457,0,0
Manipur,2019,3,Oppo,10716,0,0
Manipur,2019,3,Realme,4255,0,0
Manipur,2019,3,Apple,3713,0,0
Manipur,2019,3,Huawei,1849,0,0
Manipur,2019,3,OnePlus,1718,0,0
Manipur,2019,3,Motorola,1557,0,0
Manipur,2019,3,Gionee,1435,0,0
Manipur,2019,3,Others,10308,0,0
Manipur,2021,2,Xiaomi,159031,0,0
Manipur,2021,2,Samsung,55541,0,0
Manipur,2021,2,Vivo,41068,0,0
Manipur,2021,2,Oppo,29009,0,0
Manipur,2021,2,Realme,14786,0,0
Manipur,2021,2,Apple,7675,0,0
Manipur,2021,2,Huawei,3685,0,0
Manipur,2021,2,OnePlus,3183,0,0
Manipur,2021,2,Motorola,2290,0,0
Manipur,2021,2,HMD Global,2192,0,0
Manipur,2021,2,Others,16949,0,0
Manipur,2021,4,Xiaomi,183086,0,0
Manipur,2021,4,Samsung,60028,0,0
Manipur,2021,4,Vivo,48425,0,0
Manipur,2021,4,Oppo,34483,0,0
Manipur,2021,4,Realme,21355,0,0
Manipur,2021,4,Apple,9391,0,0
Manipur,2021,4,OnePlus,4695,0,0
Manipur,2021,4,Huawei,4031,0,0
Manipur,2021,4,HMD Global,2508,0,0
Manipur,2021,4,Motorola,2358,0,0
Manipur,2021,4,Others,17386,0,0
Manipur,2021,1,Xiaomi,149035,0,0
Manipur,2021,1,Samsung,52212,0,0
Manipur,2021,1,Vivo,37725,0,0
Manipur,2021,1,Oppo,26807,0,0
Manipur,2021,1,Realme,12487,0,0
Manipur,2021,1,Apple,7077,0,0
Manipur,2021,1,Huawei,3626,0,0
Manipur,2021,1,OnePlus,2920,0,0
Manipur,2021,1,Motorola,2347,0,0
Manipur,2021,1,Lenovo,2098,0,0
Manipur,2021,1,Others,16334,0,0
Manipur,2021,3,Xiaomi,171051,0,0
Manipur,2021,3,Samsung,57831,0,0
Manipur,2021,3,Vivo,45197,0,0
Manipur,2021,3,Oppo,32022,0,0
Manipur,2021,3,Realme,17435,0,0
Manipur,2021,3,Apple,8421,0,0
Manipur,2021,3,Huawei,4030,0,0
Manipur,2021,3,OnePlus,3903,0,0
Manipur,2021,3,Motorola,2266,0,0
Manipur,2021,3,HMD Global,2169,0,0
Manipur,2021,3,Others,17424,0,0
Manipur,2020,2,Xiaomi,101637,0,0
Manipur,2020,2,Samsung,36569,0,0
Manipur,2020,2,Vivo,24681,0,0
Manipur,2020,2,Oppo,17877,0,0
Manipur,2020,2,Realme,7575,0,0
Manipur,2020,2,Apple,5110,0,0
Manipur,2020,2,Huawei,2813,0,0
Manipur,2020,2,OnePlus,2198,0,0
Manipur,2020,2,Motorola,2017,0,0
Manipur,2020,2,Lenovo,1798,0,0
Manipur,2020,2,Others,13221,0,0
Manipur,2020,4,Xiaomi,137767,0,0
Manipur,2020,4,Samsung,48641,0,0
Manipur,2020,4,Vivo,34019,0,0
Manipur,2020,4,Oppo,24639,0,0
