State,District,Year,Quarter,Transaction_Count,Transaction_Amount
Assam,West Karbi Anglong District,2018,4,8729,9985889.00
Assam,Dhemaji District,2018,4,62268,109905675.00
Assam,Karimganj District,2018,4,62738,106200166.00
Assam,Bongaigaon District,2018,4,84239,130369028.00
Assam,Dima Hasao District,2018,4,19051,41435938.00
Assam,Baksa District,2018,4,66602,114583565.00
Assam,Charaideo District,2018,4,41777,63979700.00
Assam,Darrang District,2018,4,67909,109435370.00
Assam,Kamrup Metropolitan District,2018,4,686010,1345451492.00
Assam,Hailakandi District,2018,4,43026,66947504.00
Assam,Barpeta District,2018,4,225449,354675456.00
Assam,Goalpara District,2018,4,101776,171764620.00
Assam,Biswanath District,2018,4,52514,77750046.00
Assam,Jorhat District,2018,4,110193,174524079.00
Assam,Tinsukia District,2018,1,41237,45886201.00
Assam,Lakhimpur District,2018,1,24946,17798095.00
Assam,Kamrup District,2018,1,47859,41868129.00
Assam,Kokrajhar District,2018,1,16397,17935305.00
Assam,Karbi Anglong District,2018,1,15032,14875159.00
Assam,Sivasagar District,2018,1,16898,17611864.00
Assam,Dibrugarh District,2018,1,44792,53258766.00
Assam,South Salmara Mancachar District,2018,1,8415,9404472.00
Assam,Nagaon District,2018,1,66695,56352631.00
Assam,Dhubri District,2018,1,26072,24431278.00
Assam,Golaghat District,2018,1,22089,19058582.00
Assam,Udalguri District,2018,1,18168,14465757.00
Assam,Majuli District,2018,1,2598,1326721.00
Assam,Sonitpur District,2018,1,51976,73005566.00
Assam,Hojai District,2018,1,16917,15849611.00
Assam,Marigaon District,2018,1,79832,105067295.00
Assam,Chirang District,2018,1,8445,11665547.00
Assam,Cachar District,2018,1,56481,57250291.00
Assam,Nalbari District,2018,1,16878,12393871.00
Assam,West Karbi Anglong District,2018,1,1445,570967.00
Assam,Dhemaji District,2018,1,16037,17004987.00
Assam,Karimganj District,2018,1,17261,17842354.00
Assam,Bongaigaon District,2018,1,18899,21510945.00
Assam,Dima Hasao District,2018,1,4233,4781136.00
Assam,Baksa District,2018,1,20964,22457850.00
Assam,Charaideo District,2018,1,13094,10873517.00
Assam,Darrang District,2018,1,28031,21593879.00
Assam,Kamrup Metropolitan District,2018,1,194617,284766219.00
Assam,Hailakandi District,2018,1,15865,11065156.00
Assam,Barpeta District,2018,1,67801,56352302.00
Assam,Goalpara District,2018,1,27132,25331841.00
Assam,Biswanath District,2018,1,16453,12983623.00
Assam,Jorhat District,2018,1,33322,41164542.00
Assam,Tinsukia District,2018,3,90928,155121756.00
Assam,Lakhimpur District,2018,3,51496,62695598.00
Assam,Kamrup District,2018,3,112726,148929590.00
Assam,Kokrajhar District,2018,3,40412,73077065.00
Assam,Karbi Anglong District,2018,3,34200,57257409.00
Assam,Sivasagar District,2018,3,42699,59919419.00
Assam,Dibrugarh District,2018,3,98822,173048842.00
Assam,South Salmara Mancachar District,2018,3,19386,26159422.00
Assam,Nagaon District,2018,3,142195,208584968.00
Assam,Dhubri District,2018,3,67607,103548616.00
Assam,Golaghat District,2018,3,54792,72105527.00
Assam,Udalguri District,2018,3,37084,49951167.00
Assam,Majuli District,2018,3,10921,8055598.00
Assam,Sonitpur District,2018,3,116196,252135801.00
Assam,Hojai District,2018,3,38583,61817229.00
Assam,Marigaon District,2018,3,102867,189132041.00
Assam,Chirang District,2018,3,18743,33723486.00
Assam,Cachar District,2018,3,123735,189612378.00
Assam,Nalbari District,2018,3,41038,53972192.00
Assam,West Karbi Anglong District,2018,3,4995,4925640.00
Assam,Dhemaji District,2018,3,40083,66647316.00
Assam,Karimganj District,2018,3,44660,61562539.00
Assam,Bongaigaon District,2018,3,50508,82437701.00
Assam,Dima Hasao District,2018,3,12952,21820661.00
Assam,Baksa District,2018,3,50043,78080861.00
Assam,Charaideo District,2018,3,28439,37987635.00
Assam,Darrang District,2018,3,51560,66050473.00
Assam,Kamrup Metropolitan District,2018,3,476050,884121119.00
Assam,Hailakandi District,2018,3,29372,41835688.00
Assam,Barpeta District,2018,3,145945,230125282.00
Assam,Goalpara District,2018,3,57019,88773138.00
Assam,Biswanath District,2018,3,36071,49910424.00
Assam,Jorhat District,2018,3,79724,118008412.00
Assam,Tinsukia District,2022,2,1393042,2864342185.00
Assam,Lakhimpur District,2022,2,949594,1949181061.00
Assam,Kamrup District,2022,2,2122755,4247651139.00
Assam,Kokrajhar District,2022,2,941658,2134593237.00
Assam,Karbi Anglong District,2022,2,663418,1596022244.00
Assam,Sivasagar District,2022,2,694978,1292419445.00
Assam,Dibrugarh District,2022,2,2372318,4426557092.00
Assam,South Salmara Mancachar District,2022,2,532090,1518417902.00
Assam,Nagaon District,2022,2,2624899,6401629330.00
Assam,Dhubri District,2022,2,1748061,4095843492.00
Assam,Golaghat District,2022,2,928135,1870905475.00
Assam,Udalguri District,2022,2,731430,1374405320.00
Assam,Majuli District,2022,2,105899,192613566.00
Assam,Sonitpur District,2022,2,2331103,4228702695.00
Assam,Hojai District,2022,2,832316,1885347223.00
Assam,Marigaon District,2022,2,1362294,3195268221.00
Assam,Chirang District,2022,2,483371,1142819737.00
Assam,Cachar District,2022,2,2208886,4390976386.00
Assam,Nalbari District,2022,2,711088,1547056524.00
Assam,West Karbi Anglong District,2022,2,98911,208934122.00
Assam,Dhemaji District,2022,2,698448,1532877540.00
Assam,Karimganj District,2022,2,1164306,2886007289.00
Assam,Bongaigaon District,2022,2,1380703,3242058586.00
Assam,Dima Hasao District,2022,2,228456,545715522.00
Assam,Baksa District,2022,2,905373,2132096440.00
Assam,Charaideo District,2022,2,382915,812357269.00
Assam,Darrang District,2022,2,1764727,3227701242.00
Assam,Kamrup Metropolitan District,2022,2,37896005,70515346667.00
Assam,Hailakandi District,2022,2,787208,1571435620.00
Assam,Barpeta District,2022,2,3782074,8597920827.00
Assam,Goalpara District,2022,2,1660385,4241626695.00
Assam,Biswanath District,2022,2,604714,1221547711.00
Assam,Jorhat District,2022,2,1243165,2020664284.00
Assam,Tinsukia District,2022,4,1847473,3636219480.00
Assam,Lakhimpur District,2022,4,1397791,2505469639.00
Assam,Kamrup District,2022,4,3473735,6488564510.00
Assam,Kokrajhar District,2022,4,1249751,2609828653.00
Assam,Karbi Anglong District,2022,4,1030879,2189719280.00
Assam,Sivasagar District,2022,4,883421,1544157685.00
Assam,Dibrugarh District,2022,4,2781759,4540236249.00
Assam,South Salmara Mancachar District,2022,4,763570,1935371794.00
Assam,Nagaon District,2022,4,3466436,7442294883.00
Assam,Dhubri District,2022,4,2801543,5696918774.00
Assam,Golaghat District,2022,4,1247652,2348259382.00
Assam,Udalguri District,2022,4,1048339,1929847430.00
Assam,Majuli District,2022,4,170716,264376861.00
Assam,Sonitpur District,2022,4,3570910,5955878582.00
Assam,Hojai District,2022,4,1188838,2311470243.00
Assam,Marigaon District,2022,4,1732867,3678892463.00
Assam,Chirang District,2022,4,763852,1640747076.00
Assam,Cachar District,2022,4,3169492,6146128033.00
Assam,Nalbari District,2022,4,956563,1913556550.00
Assam,West Karbi Anglong District,2022,4,139542,264423911.00
Assam,Dhemaji District,2022,4,913590,1749366722.00
Assam,Karimganj District,2022,4,1635099,3857130937.00
Assam,Bongaigaon District,2022,4,2301942,4663672961.00
Assam,Dima Hasao District,2022,4,323049,753858279.00
Assam,Baksa District,2022,4,1159058,2539432688.00
Assam,Charaideo District,2022,4,620063,1222334993.00
Assam,Darrang District,2022,4,1903379,3947924967.00
Assam,Kamrup Metropolitan District,2022,4,48873033,84183380553.00
Assam,Hailakandi District,2022,4,1179854,2307448482.00
Assam,Barpeta District,2022,4,5914147,12025232757.00
Assam,Goalpara District,2022,4,2471469,5401152298.00
Assam,Biswanath District,2022,4,770207,1431848172.00
Assam,Jorhat District,2022,4,2231248,3528373898.00
Assam,Tinsukia District,2022,1,1110108,2471991460.00
Assam,Lakhimpur District,2022,1,725851,1653871931.00
Assam,Kamrup District,2022,1,1708845,3838019247.00
Assam,Kokrajhar District,2022,1,703834,1794915585.00
Assam,Karbi Anglong District,2022,1,576671,1480533627.00
Assam,Sivasagar District,2022,1,570136,1201010320.00
Assam,Dibrugarh District,2022,1,1830668,3721424815.00
Assam,South Salmara Mancachar District,2022,1,424292,1357660616.00
Assam,Nagaon District,2022,1,2049272,5405490460.00
Assam,Dhubri District,2022,1,1247298,3380205337.00
Assam,Golaghat District,2022,1,753488,1681747448.00
Assam,Udalguri District,2022,1,547716,1168300625.00
Assam,Majuli District,2022,1,89346,172837394.00
Assam,Sonitpur District,2022,1,1805856,3651941482.00
Assam,Hojai District,2022,1,665166,1595056089.00
Assam,Marigaon District,2022,1,1027786,2790138102.00
Assam,Chirang District,2022,1,363645,951303010.00
Assam,Cachar District,2022,1,1869862,4225305321.00
Assam,Nalbari District,2022,1,571467,1369285179.00
Assam,West Karbi Anglong District,2022,1,88219,186901517.00
Assam,Dhemaji District,2022,1,562489,1369239049.00
Assam,Karimganj District,2022,1,962907,2759677605.00
Assam,Bongaigaon District,2022,1,1014501,2661981437.00
Assam,Dima Hasao District,2022,1,216314,509944077.00
Assam,Baksa District,2022,1,731895,1944006765.00
Assam,Charaideo District,2022,1,311136,742058516.00
Assam,Darrang District,2022,1,1205741,2732173375.00
Assam,Kamrup Metropolitan District,2022,1,28908435,60093746993.00
Assam,Hailakandi District,2022,1,652625,1476770132.00
Assam,Barpeta District,2022,1,2846523,7413611761.00
Assam,Goalpara District,2022,1,1299073,3720380320.00
Assam,Biswanath District,2022,1,470228,990785770.00
Assam,Jorhat District,2022,1,978493,1768122527.00
Assam,Tinsukia District,2022,3,1596815,3042250714.00
Assam,Lakhimpur District,2022,3,1107100,2067093941.00
Assam,Kamrup District,2022,3,2430234,4614592326.00
Assam,Kokrajhar District,2022,3,1067899,2284375603.00
Assam,Karbi Anglong District,2022,3,859889,1828335932.00
Assam,Sivasagar District,2022,3,747403,1314001866.00
Assam,Dibrugarh District,2022,3,2307181,3933628296.00
Assam,South Salmara Mancachar District,2022,3,605276,1484669445.00
Assam,Nagaon District,2022,3,2968058,6558107158.00
Assam,Dhubri District,2022,3,2223747,4556385242.00
Assam,Golaghat District,2022,3,1053657,2034519777.00
Assam,Udalguri District,2022,3,863753,1579156772.00
Assam,Majuli District,2022,3,134355,225690807.00
Assam,Sonitpur District,2022,3,3096898,5410346627.00
Assam,Hojai District,2022,3,1043820,2113483858.00
Assam,Marigaon District,2022,3,1489205,3238457318.00
Assam,Chirang District,2022,3,715691,1537298775.00
Assam,Cachar District,2022,3,2665315,5192449137.00
Assam,Nalbari District,2022,3,794013,1648877909.00
Assam,West Karbi Anglong District,2022,3,109757,205472737.00
Assam,Dhemaji District,2022,3,772797,1515654183.00
Assam,Karimganj District,2022,3,1334451,3178134072.00
Assam,Bongaigaon District,2022,3,1668882,3479985150.00
Assam,Dima Hasao District,2022,3,288848,678521295.00
Assam,Baksa District,2022,3,994859,2149845146.00
Assam,Charaideo District,2022,3,653536,1267458929.00
Assam,Darrang District,2022,3,1805090,3233214493.00
Assam,Kamrup Metropolitan District,2022,3,39606017,69410860235.00
Assam,Hailakandi District,2022,3,1560929,2991549160.00
Assam,Barpeta District,2022,3,4561028,9149960686.00
Assam,Goalpara District,2022,3,2054687,4590076568.00
Assam,Biswanath District,2022,3,668091,1279949512.00
Assam,Jorhat District,2022,3,2264530,3694675387.00
Assam,Tinsukia District,2023,2,3851912,6507525643.00
Assam,Lakhimpur District,2023,2,3057549,4876785629.00
Assam,Kamrup District,2023,2,6019583,10319507492.00
Assam,Kokrajhar District,2023,2,2949625,5758367366.00
Assam,Karbi Anglong District,2023,2,1815628,3451464394.00
Assam,Sivasagar District,2023,2,1832171,2802402072.00
Assam,Dibrugarh District,2023,2,4515459,6339612450.00
Assam,South Salmara Mancachar District,2023,2,1921183,4781401468.00
Assam,Nagaon District,2023,2,8290774,15933295314.00
Assam,Dhubri District,2023,2,5998987,11652162342.00
Assam,Golaghat District,2023,2,2685300,4365734962.00
Assam,Udalguri District,2023,2,2017515,3369067037.00
Assam,Majuli District,2023,2,298852,464620442.00
Assam,Sonitpur District,2023,2,6079471,9155763527.00
Assam,Hojai District,2023,2,2650538,4575809166.00
Assam,Marigaon District,2023,2,4122001,7831746623.00
Assam,Chirang District,2023,2,1562965,3117726249.00
Assam,Cachar District,2023,2,6593914,11304410610.00
Assam,Nalbari District,2023,2,2194760,4095366006.00
Assam,West Karbi Anglong District,2023,2,321867,543268673.00
Assam,Dhemaji District,2023,2,1933305,3385291207.00
Assam,Karimganj District,2023,2,3708403,7737482765.00
Assam,Bongaigaon District,2023,2,4272392,8015507557.00
Assam,Dima Hasao District,2023,2,723783,1412966285.00
Assam,Baksa District,2023,2,2577080,5238071690.00
Assam,Charaideo District,2023,2,1046404,1748795643.00
Assam,Darrang District,2023,2,4517036,7943501699.00
Assam,Kamrup Metropolitan District,2023,2,27633429,36066525702.00
Assam,Hailakandi District,2023,2,2438411,4219916209.00
Assam,Barpeta District,2023,2,10582441,20577968723.00
Assam,Goalpara District,2023,2,5347770,10755879893.00
Assam,Biswanath District,2023,2,1733270,2748393436.00
Assam,Jorhat District,2023,2,2997175,4014450509.00
Assam,Tinsukia District,2023,4,5189615,8184084433.00
Assam,Lakhimpur District,2023,4,4361637,5744327705.00
Assam,Kamrup District,2023,4,8424238,12506756486.00
Assam,Kokrajhar District,2023,4,4375333,7312524187.00
Assam,Karbi Anglong District,2023,4,2384936,3978867179.00
Assam,Sivasagar District,2023,4,2477201,3302834884.00
Assam,Dibrugarh District,2023,4,5709873,7427295961.00
Assam,South Salmara Mancachar District,2023,4,3369894,5570379948.00
Assam,Nagaon District,2023,4,11620054,19063736023.00
Assam,Dhubri District,2023,4,9754250,14883704767.00
Assam,Golaghat District,2023,4,3717221,5294439139.00
Assam,Udalguri District,2023,4,2834860,4179265292.00
Assam,Majuli District,2023,4,403623,518586023.00
Assam,Sonitpur District,2023,4,8050113,10777430093.00
Assam,Hojai District,2023,4,3670224,5300845947.00
Assam,Marigaon District,2023,4,5808139,9705402781.00
Assam,Chirang District,2023,4,2347804,3982679017.00
Assam,Cachar District,2023,4,9259935,14611571234.00
Assam,Nalbari District,2023,4,3150608,4920016354.00
Assam,West Karbi Anglong District,2023,4,446777,637186657.00
Assam,Dhemaji District,2023,4,2640683,4011663237.00
Assam,Karimganj District,2023,4,5198477,9636448211.00
Assam,Bongaigaon District,2023,4,6225825,9640983542.00
Assam,Dima Hasao District,2023,4,1098602,1968322313.00
Assam,Baksa District,2023,4,3620536,6383786882.00
Assam,Charaideo District,2023,4,1415059,2105854470.00
Assam,Darrang District,2023,4,6735425,10599716369.00
Assam,Kamrup Metropolitan District,2023,4,35741066,42066992122.00
Assam,Hailakandi District,2023,4,3536974,5805638439.00
Assam,Barpeta District,2023,4,15365058,23767852973.00
Assam,Goalpara District,2023,4,8585082,13668435884.00
Assam,Biswanath District,2023,4,2448926,3309626551.00
Assam,Jorhat District,2023,4,3784109,4736381828.00
Assam,Tinsukia District,2023,1,3283559,6117150816.00
Assam,Lakhimpur District,2023,1,2476912,4343543762.00
Assam,Kamrup District,2023,1,4930296,9371100434.00
Assam,Kokrajhar District,2023,1,2355923,4909355126.00
Assam,Karbi Anglong District,2023,1,1520698,3214908329.00
Assam,Sivasagar District,2023,1,1570623,2672941443.00
Assam,Dibrugarh District,2023,1,3760225,5608974753.00
Assam,South Salmara Mancachar District,2023,1,1508825,4356922804.00
Assam,Nagaon District,2023,1,6685799,14229904732.00
Assam,Dhubri District,2023,1,4783556,10188898480.00
Assam,Golaghat District,2023,1,2224582,4026121612.00
Assam,Udalguri District,2023,1,1639335,2999218033.00
Assam,Majuli District,2023,1,252765,402870909.00
Assam,Sonitpur District,2023,1,5085643,8045533285.00
Assam,Hojai District,2023,1,2133438,4081301237.00
Assam,Marigaon District,2023,1,3358524,7072156482.00
Assam,Chirang District,2023,1,1227227,2669479936.00
Assam,Cachar District,2023,1,5638260,10760387455.00
Assam,Nalbari District,2023,1,1785728,3606569741.00
Assam,West Karbi Anglong District,2023,1,258669,468615052.00
Assam,Dhemaji District,2023,1,1628726,3039266504.00
Assam,Karimganj District,2023,1,3129397,7345868143.00
Assam,Bongaigaon District,2023,1,3402608,7240422273.00
Assam,Dima Hasao District,2023,1,567000,1214015609.00
Assam,Baksa District,2023,1,2190401,4845776221.00
Assam,Charaideo District,2023,1,853791,1628619134.00
Assam,Darrang District,2023,1,3615988,7158735706.00
Assam,Kamrup Metropolitan District,2023,1,22957420,32177527551.00
Assam,Hailakandi District,2023,1,2046225,4019608832.00
Assam,Barpeta District,2023,1,8607360,18729528128.00
Assam,Goalpara District,2023,1,4337423,9833497403.00
Assam,Biswanath District,2023,1,1384589,2345159408.00
Assam,Jorhat District,2023,1,2559123,3630187754.00
Assam,Tinsukia District,2023,3,4565290,6820826177.00
Assam,Lakhimpur District,2023,3,3833961,5023686779.00
Assam,Kamrup District,2023,3,7313093,10800114027.00
Assam,Kokrajhar District,2023,3,3648008,6131660384.00
Assam,Karbi Anglong District,2023,3,2100974,3428433363.00
Assam,Sivasagar District,2023,3,2269030,2996906032.00
Assam,Dibrugarh District,2023,3,5328549,6883206756.00
Assam,South Salmara Mancachar District,2023,3,2368268,4342293033.00
Assam,Nagaon District,2023,3,9915879,16218655937.00
Assam,Dhubri District,2023,3,7727555,12038352780.00
Assam,Golaghat District,2023,3,3265899,4649877887.00
Assam,Udalguri District,2023,3,2471832,3540229495.00
Assam,Majuli District,2023,3,340706,449129036.00
Assam,Sonitpur District,2023,3,7184992,9555385617.00
Assam,Hojai District,2023,3,3173826,4680370231.00
Assam,Marigaon District,2023,3,4800400,7900727989.00
Assam,Chirang District,2023,3,1922041,3200095251.00
Assam,Cachar District,2023,3,8139863,12475988474.00
Assam,Nalbari District,2023,3,2709875,4298403085.00
Assam,West Karbi Anglong District,2023,3,382335,541617888.00
Assam,Dhemaji District,2023,3,2320967,3478657621.00
Assam,Karimganj District,2023,3,4518671,8300362452.00
Assam,Bongaigaon District,2023,3,5223464,7992492776.00
Assam,Dima Hasao District,2023,3,947489,1716140103.00
Assam,Baksa District,2023,3,3119967,5364907563.00
Assam,Charaideo District,2023,3,1270698,1852693619.00
Assam,Darrang District,2023,3,5522247,8131813482.00
Assam,Kamrup Metropolitan District,2023,3,33252533,38969448090.00
Assam,Hailakandi District,2023,3,3011092,4560524135.00
Assam,Barpeta District,2023,3,12553937,19547199120.00
Assam,Goalpara District,2023,3,6726109,10895284121.00
Assam,Biswanath District,2023,3,2089534,2896232915.00
Assam,Jorhat District,2023,3,3556267,4376298184.00
Bihar,Madhepura District,2024,2,24447659,38518423873.00
Bihar,Purnia District,2024,2,47551694,70642389994.00
Bihar,Nalanda District,2024,2,27372503,42989153935.00
Bihar,Buxar District,2024,2,15089454,24569328779.00
Bihar,Darbhanga District,2024,2,44932618,66276268449.00
Bihar,Nawada District,2024,2,20742439,32971478482.00
Bihar,Jamui District,2024,2,19094645,26019923417.00
Bihar,Sheikhpura District,2024,2,5098983,8260068767.00
Bihar,Siwan District,2024,2,41635101,59071399015.00
Bihar,Muzaffarpur District,2024,2,71501038,101118000000.00
Bihar,Patna District,2024,2,149191731,187756000000.00
Bihar,Jehanabad District,2024,2,10249133,15012081548.00
Bihar,Rohtas District,2024,2,34828266,55814066217.00
Bihar,Begusarai District,2024,2,34289536,47746022136.00
Bihar,Supaul District,2024,2,28566515,40660705336.00
Bihar,Sitamarhi District,2024,2,32613389,48002847045.00
Bihar,Saran District,2024,2,44017041,61862806574.00
Bihar,Arwal District,2024,2,5940191,8617661871.00
Bihar,Vaishali District,2024,2,40583254,59944328055.00
Bihar,Pashchim Champaran District,2024,2,60122529,77385580302.00
Bihar,Gopalganj District,2024,2,33758654,45961844023.00
Bihar,Lakhisarai District,2024,2,9641164,14733433320.00
Bihar,Aurangabad District,2024,2,30529407,44746498845.00
Bihar,Kaimur Bhabua District,2024,2,14226058,22629370407.00
Bihar,Araria District,2024,2,35498536,53378055721.00
Bihar,Munger District,2024,2,13233598,18565488317.00
Bihar,Katihar District,2024,2,43057171,63571473365.00
Bihar,Khagaria District,2024,2,18050405,29964917160.00
Bihar,Saharsa District,2024,2,25424282,36112086014.00
Bihar,Bhagalpur District,2024,2,39422060,54904374967.00
Bihar,Madhubani District,2024,2,45171704,67328381524.00
Bihar,Kishanganj District,2024,2,19471895,33092279774.00
Bihar,Gaya District,2024,2,54345226,81889914706.00
Bihar,Samastipur District,2024,2,45687922,66407125733.00
Bihar,Banka District,2024,2,14550072,20296086687.00
Bihar,Purbi Champaran District,2024,2,81377326,110034000000.00
Bihar,Sheohar District,2024,2,6442337,9615065112.00
Bihar,Bhojpur District,2024,2,26132849,40377920787.00
Bihar,Madhepura District,2024,4,28697815,38179006240.00
Bihar,Nalanda District,2024,4,32112550,47674621552.00
Bihar,Buxar District,2024,4,19265662,28851349422.00
Bihar,Darbhanga District,2024,4,52027155,72366762365.00
Bihar,Nawada District,2024,4,24639074,35862337444.00
Bihar,Jamui District,2024,4,22926066,28086204432.00
Bihar,Sheikhpura District,2024,4,6410841,9512022477.00
Bihar,Siwan District,2024,4,50740380,71077642341.00
Bihar,Muzaffarpur District,2024,4,85005958,115779000000.00
Bihar,Patna District,2024,4,175201953,212799000000.00
Bihar,Jehanabad District,2024,4,12280447,16346622558.00
Bihar,Rohtas District,2024,4,42769265,62468912990.00
Bihar,Kaimur District,2024,4,16759218,24385090397.00
Bihar,Begusarai District,2024,4,41998967,55313641454.00
Bihar,Supaul District,2024,4,33842102,43014232871.00
Bihar,Sitamarhi District,2024,4,37941814,53532626072.00
Bihar,Saran District,2024,4,56938059,76864717292.00
Bihar,Arwal District,2024,4,7327618,9426733683.00
Bihar,Vaishali District,2024,4,48625404,69389482978.00
Bihar,Pashchim Champaran District,2024,4,71226856,86524079195.00
Bihar,Gopalganj District,2024,4,41168607,53933096975.00
Bihar,Lakhisarai District,2024,4,11942131,16510343997.00
Bihar,Aurangabad District,2024,4,36452621,47931873950.00
Bihar,Araria District,2024,4,38340248,52974546128.00
Bihar,Munger District,2024,4,16558368,21458486638.00
Bihar,Katihar District,2024,4,48044846,66628994809.00
Bihar,Khagaria District,2024,4,22199733,31198935187.00
Bihar,Saharsa District,2024,4,29284714,36855788338.00
Bihar,Bhagalpur District,2024,4,46147064,58487020050.00
Bihar,Purnea District,2024,4,54493866,75477167157.00
Bihar,Madhubani District,2024,4,52269129,72529169201.00
Bihar,Kishanganj District,2024,4,22116289,34758131380.00
Bihar,Gaya District,2024,4,64430354,91816640721.00
Bihar,Samastipur District,2024,4,55112370,77245411789.00
Bihar,Banka District,2024,4,17570802,22238708802.00
Bihar,Purbi Champaran District,2024,4,97017471,124261000000.00
Bihar,Sheohar District,2024,4,7679736,10401344000.00
Bihar,Bhojpur District,2024,4,32102122,46766676225.00
Bihar,Madhepura District,2024,1,19946559,28906881927.00
Bihar,Purnia District,2024,1,38065587,55382107240.00
Bihar,Nalanda District,2024,1,22823320,38165562005.00
Bihar,Buxar District,2024,1,12314145,21912896525.00
Bihar,Darbhanga District,2024,1,35858508,55830716253.00
Bihar,Nawada District,2024,1,17478812,29223132024.00
Bihar,Jamui District,2024,1,15343376,22134768260.00
Bihar,Sheikhpura District,2024,1,4195163,7336710405.00
Bihar,Siwan District,2024,1,33941195,52026139318.00
Bihar,Muzaffarpur District,2024,1,57049079,86963985853.00
Bihar,Patna District,2024,1,123973894,168717000000.00
Bihar,Jehanabad District,2024,1,8684263,13575609452.00
Bihar,Rohtas District,2024,1,29187339,51882054017.00
Bihar,Begusarai District,2024,1,27531462,40779897978.00
Bihar,Supaul District,2024,1,23991280,33802713672.00
Bihar,Sitamarhi District,2024,1,26758224,42254138833.00
Bihar,Saran District,2024,1,37383788,56203278786.00
Bihar,Arwal District,2024,1,4956769,7810285337.00
Bihar,Vaishali District,2024,1,32692957,51989261680.00
Bihar,Pashchim Champaran District,2024,1,51065629,72479969638.00
Bihar,Gopalganj District,2024,1,27457228,40331700419.00
Bihar,Lakhisarai District,2024,1,7950835,13069323504.00
Bihar,Aurangabad District,2024,1,25856854,42521703664.00
Bihar,Kaimur Bhabua District,2024,1,11573560,19908667507.00
Bihar,Araria District,2024,1,28832351,42031884902.00
Bihar,Munger District,2024,1,10912975,16078676378.00
Bihar,Katihar District,2024,1,34744502,50473843705.00
Bihar,Khagaria District,2024,1,14568446,23378884207.00
Bihar,Saharsa District,2024,1,21011458,29482408105.00
Bihar,Bhagalpur District,2024,1,31949599,46178060869.00
Bihar,Madhubani District,2024,1,37193939,58084984859.00
Bihar,Kishanganj District,2024,1,16009670,28238893090.00
Bihar,Gaya District,2024,1,45658673,74598916768.00
Bihar,Samastipur District,2024,1,36757554,56499472106.00
Bihar,Banka District,2024,1,11661832,17731867172.00
Bihar,Purbi Champaran District,2024,1,66636491,97035296986.00
Bihar,Sheohar District,2024,1,5276774,8222261401.00
Bihar,Bhojpur District,2024,1,21440693,36492624233.00
Bihar,Madhepura District,2024,3,25379138,33187947351.00
Bihar,Nalanda District,2024,3,28182375,41284122389.00
Bihar,Buxar District,2024,3,15650940,22833479617.00
Bihar,Darbhanga District,2024,3,45237614,62002556904.00
Bihar,Nawada District,2024,3,21594721,31834739021.00
Bihar,Jamui District,2024,3,19729936,24281434824.00
Bihar,Sheikhpura District,2024,3,5410259,8159096145.00
Bihar,Siwan District,2024,3,42258252,56335329253.00
Bihar,Muzaffarpur District,2024,3,74931401,97653307818.00
Bihar,Patna District,2024,3,163321207,194277000000.00
Bihar,Jehanabad District,2024,3,10611858,14130191987.00
Bihar,Rohtas District,2024,3,35929355,50968067956.00
Bihar,Kaimur District,2024,3,13881375,19252151188.00
Bihar,Begusarai District,2024,3,35669387,47085656954.00
Bihar,Supaul District,2024,3,29728689,36680963888.00
Bihar,Sitamarhi District,2024,3,32110312,44434783742.00
Bihar,Saran District,2024,3,46552372,61190303578.00
Bihar,Arwal District,2024,3,6151960,7874976504.00
Bihar,Vaishali District,2024,3,41646647,58796328364.00
Bihar,Pashchim Champaran District,2024,3,60096782,70894123601.00
Bihar,Gopalganj District,2024,3,34549649,43737928345.00
Bihar,Lakhisarai District,2024,3,9835580,13776025273.00
Bihar,Aurangabad District,2024,3,30774306,39627758849.00
Bihar,Araria District,2024,3,34298997,44625022515.00
Bihar,Munger District,2024,3,13922150,18334293798.00
Bihar,Katihar District,2024,3,42512690,58965729222.00
Bihar,Khagaria District,2024,3,18381531,26441407797.00
Bihar,Saharsa District,2024,3,25881340,32421914481.00
Bihar,Bhagalpur District,2024,3,41580344,51844239746.00
Bihar,Purnea District,2024,3,48749298,65876499066.00
Bihar,Madhubani District,2024,3,43705897,60348479541.00
Bihar,Kishanganj District,2024,3,19215876,28630358708.00
Bihar,Gaya District,2024,3,56624384,79077367832.00
Bihar,Samastipur District,2024,3,46777104,64027549210.00
Bihar,Banka District,2024,3,15710839,19672389854.00
Bihar,Purbi Champaran District,2024,3,83485662,103139000000.00
Bihar,Sheohar District,2024,3,6276473,8391662812.00
Bihar,Bhojpur District,2024,3,26519523,38186567943.00
Bihar,Madhepura District,2019,2,249723,707798711.00
Bihar,Purnia District,2019,2,430976,1078967975.00
Bihar,Nalanda District,2019,2,710450,1254625996.00
Bihar,Buxar District,2019,2,231824,475000124.00
Bihar,Darbhanga District,2019,2,727675,1822608072.00
Bihar,Nawada District,2019,2,348121,761867646.00
Bihar,Jamui District,2019,2,273377,595497429.00
Bihar,Sheikhpura District,2019,2,75522,150977915.00
Bihar,Siwan District,2019,2,533899,1255140385.00
Bihar,Muzaffarpur District,2019,2,1260648,2730311714.00
Bihar,Patna District,2019,2,13421445,26125484618.00
Bihar,Jehanabad District,2019,2,209202,370093502.00
Bihar,Rohtas District,2019,2,659316,1290203427.00
